name,source,externalid,url,definition,reaction,control,cids,protacxns,geneids,taxid,taxname,ecs,pmids,cidsreactant,cidsproduct
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + L-Gln ⟶ L-Glu + ammonia,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a>,activated by glutaminase,222|5460299|6992086|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,6992086|962,222|5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Glu ⟶ ADP + L-glutamate-5-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193475'>L-glutamate-5-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by CHLRE_03g146527v5,193475|5460299|5957|6022,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460299|5957,193475|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H+ + L-glutamate-5-phosphate + TPNH ⟶ L-Glu5S + Pi + TPN,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193475'>L-glutamate-5-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193305'>L-Glu5S</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>,activated by CHLRE_03g146527v5,1038|1061|193305|193475|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|193475|5884,1061|193305|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Glu + L-Glu5S ⟶ 2OG + L-Orn,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/193305'>L-Glu5S</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6262'>L-Orn</a>,activated by CHLRE_11g474800v5,164533|193305|5460299|6262,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,193305|5460299,164533|6262
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,Ac-CoA + Ser ⟶ CoA-SH + OAcSer,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/444493'>Ac-CoA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>Ser</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/99478'>OAcSer</a>,activated by CHLRE_10g466750v5,444493|6857581|87642|99478,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,444493|6857581,87642|99478
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2S + OAcSer ⟶ CH3COO- + L-Cys,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/402'>H2S</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/99478'>OAcSer</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/176'>CH3COO-</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6419722'>L-Cys</a>,activated by Homologues of cysteine synthase (LOC_OS03G53650.1),176|402|6419722|99478,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,402|99478,176|6419722
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"(1,4-alpha-glycosyl)n ⟶ starch","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/79025'>(1,4-alpha-glycosyl)n</a> ⟶ starch","activated by Homologues of 1,4-alpha-glucan-branching enzyme (LOC_OS02G32660.1)",79025,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,79025,NULL
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2OG + H+ + L-Gln + TPNH ⟶ L-Glu + TPN,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>,activated by CHLRE_03g171300v5,1038|51|5460299|5884|5886|6992086,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|51|5884|6992086,5460299|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2OG + L-Gln ⟶ L-Glu,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a>,activated by CHLRE_12g514050v5,51|5460299|6992086,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,51|6992086,5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Glu + ammonia ⟶ ADP + L-Gln + Pi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a>,NULL,1061|222|5460299|5957|6022|6992086,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,222|5460299|5957,1061|6022|6992086
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"Ser + THF ⟶ 5,10-methylene-THF + Gly + H2O","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/135398650'>THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>Ser</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/135398645'>5,10-methylene-THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5257127'>Gly</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>",activated by SHMT,135398645|135398650|5257127|6857581|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,135398650|6857581,135398645|5257127|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + phosphoribosyl-ATP ⟶ PPi + phosphoribosyl-AMP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/16019963'>phosphoribosyl-ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/11988267'>phosphoribosyl-AMP</a>,activated by CHLRE_13g576650v5,1023|11988267|16019963|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,16019963|962,1023|11988267
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + phosphoribosyl-AMP ⟶ phosphoribosylformiminoAICAR-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/11988267'>phosphoribosyl-AMP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460212'>phosphoribosylformiminoAICAR-phosphate</a>,activated by CHLRE_13g576650v5,11988267|5460212|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,11988267|962,5460212
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,phosphoribosylformiminoAICAR-phosphate ⟶ phosphoribulosylformimino-AICAR-P,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460212'>phosphoribosylformiminoAICAR-phosphate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193735'>phosphoribulosylformimino-AICAR-P</a>,activated by CHLRE_12g495300v5,193735|5460212,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460212,193735
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Gln + phosphoribulosylformimino-AICAR-P ⟶ AICAR + D-erythro-imidazole-glycerol-phosphate + L-Glu,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/193735'>phosphoribulosylformimino-AICAR-P</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440431'>D-erythro-imidazole-glycerol-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/65110'>AICAR</a>,activated by CHLRE_12g495300v5,193735|440431|5460299|65110|6992086,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,193735|6992086,440431|5460299|65110
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,D-erythro-imidazole-glycerol-phosphate ⟶ H2O + imidazole acetol-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/440431'>D-erythro-imidazole-glycerol-phosphate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/792'>imidazole acetol-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>,activated by CHLRE_02g103850v5,440431|792|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,440431,792|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Glu + imidazole acetol-phosphate ⟶ 2OG + L-histidinol-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/792'>imidazole acetol-phosphate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439398'>L-histidinol-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a>,activated by CHLRE_16g672385v5,439398|51|5460299|792,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460299|792,439398|51
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-histidinol + NAD ⟶ L-histidinal + NADH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/165271'>L-histidinol</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/152657'>L-histidinal</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a>,activated by CHLRE_02g077350v5,152657|165271|439153|5893,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,165271|5893,152657|439153
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + L-histidinal + NAD ⟶ L-His + NADH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/152657'>L-histidinal</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460943'>L-His</a>,activated by CHLRE_02g077350v5,152657|439153|5460943|5893|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,152657|5893|962,439153|5460943
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + PRPP ⟶ PPi + phosphoribosyl-ATP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/7339'>PRPP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/16019963'>phosphoribosyl-ATP</a>,activated by CHLRE_09g410650v5,1023|16019963|5957|7339,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5957|7339,1023|16019963
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Asp ⟶ ADP + L-aspartyl-4-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/152441'>L-aspartyl-4-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by aspartate kinase,152441|5460294|5957|6022,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460294|5957,152441|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H+ + L-aspartyl-4-phosphate + TPNH ⟶ L-aspartate-semialdehyde + Pi + TPN,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/152441'>L-aspartyl-4-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439235'>L-aspartate-semialdehyde</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>,activated by aspartate-semialdehyde dehydrogenase,1038|1061|152441|439235|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|152441|5884,1061|439235|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H+ + L-aspartate-semialdehyde + NAD(P)H ⟶ NAD(P)+ + homoserine,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439235'>L-aspartate-semialdehyde</a> + NAD(P)H ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/12647'>homoserine</a> + NAD(P)+,activated by homoserine dehydrogenase,1038|12647|439235,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|439235,12647
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Thr ⟶ 2OBUTA + ammonia,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/6971019'>L-Thr</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/58'>2OBUTA</a>,activated by CHLRE_02g073200v5,222|58|6971019,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,6971019,222|58
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2OBUTA + PYR ⟶ 2-aceto-2-hydroxy-butyrate + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/58'>2OBUTA</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440875'>2-aceto-2-hydroxy-butyrate</a>,activated by acetolactate synthase,1060|280|440875|58,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1060|58,280|440875
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"2-aceto-2-hydroxy-butyrate + H+ + TPNH ⟶ 2,3-dihydroxy-3-methylvalerate + TPN","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440875'>2-aceto-2-hydroxy-butyrate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/448154'>2,3-dihydroxy-3-methylvalerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>",activated by CHLRE_10g434750v5,1038|440875|448154|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|440875|5884,448154|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"2,3-dihydroxy-3-methylvalerate ⟶ 2-keto-3-methyl-valerate + H2O","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/448154'>2,3-dihydroxy-3-methylvalerate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439286'>2-keto-3-methyl-valerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>",activated by CHLRE_03g206600v5,439286|448154|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,448154,439286|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2-keto-3-methyl-valerate + L-Glu ⟶ 2OG + L-Ile,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439286'>2-keto-3-methyl-valerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/7043901'>L-Ile</a>,NULL,164533|439286|5460299|7043901,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439286|5460299,164533|7043901
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,Ac-CoA + H2O + KIV ⟶ 2-isopropylmalate + CoA-SH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/444493'>Ac-CoA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/49'>KIV</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6419727'>2-isopropylmalate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a>,activated by CHLRE_06g258733v5,444493|49|6419727|87642|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,444493|49|962,6419727|87642
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2-isopropylmalate ⟶ 3-isopropylmalate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/6419727'>2-isopropylmalate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857402'>3-isopropylmalate</a>,activated by 3-isopropylmalate dehydratase,6419727|6857402,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,6419727,6857402
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,3-isopropylmalate + NAD ⟶ 2-isopropyl-3-oxosuccinate + H+ + NADH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857402'>3-isopropylmalate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6419705'>2-isopropyl-3-oxosuccinate</a>,activated by 3-isopropylmalate dehydrogenase,1038|439153|5893|6419705|6857402,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5893|6857402,1038|439153|6419705
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,KIC + L-Glu ⟶ 2OG + L-Leu,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/3527278'>KIC</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/7045798'>L-Leu</a>,NULL,164533|3527278|5460299|7045798,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,3527278|5460299,164533|7045798
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"L-aspartate-semialdehyde + PYR ⟶ H2O + L-2,3-dihydrodipicolinate","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439235'>L-aspartate-semialdehyde</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439982'>L-2,3-dihydrodipicolinate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>",activated by CHLRE_02g107300v5,1060|439235|439982|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1060|439235,439982|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"H+ + L-2,3-dihydrodipicolinate + NAD(P)H ⟶ NAD(P)+ + tetrahydrodipicolinate","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439982'>L-2,3-dihydrodipicolinate</a> + NAD(P)H ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460405'>tetrahydrodipicolinate</a> + NAD(P)+",activated by dihydrodipicolinate reductase,1038|439982|5460405,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|439982,5460405
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,meso-diaminopimelate ⟶ L-Lys + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/99290'>meso-diaminopimelate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460926'>L-Lys</a>,activated by CHLRE_01g050100v5,280|5460926|99290,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,99290,280|5460926
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Asp ⟶ 4-Phospho-L-aspartate + ADP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/152441'>4-Phospho-L-aspartate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by aspartate kinase,152441|5460294|5957|6022,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460294|5957,152441|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,4-Phospho-L-aspartate + H+ + TPNH ⟶ L-aspartic 4-semialdehyde + Pi + TPN,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/152441'>4-Phospho-L-aspartate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439235'>L-aspartic 4-semialdehyde</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>,activated by CHLRE_09g389689v5,1038|1061|152441|439235|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|152441|5884,1061|439235|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"L-aspartic 4-semialdehyde + PYR ⟶ 2,3-Dihydrodipicolinate + H2O","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439235'>L-aspartic 4-semialdehyde</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439982'>2,3-Dihydrodipicolinate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>",activated by CHLRE_02g107300v5,1060|439235|439982|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1060|439235,439982|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"2,3-Dihydrodipicolinate + H+ + NAD(P)H ⟶ L-2,3,4,5-Tetrahydrodipicolinate + NAD(P)+","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439982'>2,3-Dihydrodipicolinate</a> + NAD(P)H ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460405'>L-2,3,4,5-Tetrahydrodipicolinate</a> + NAD(P)+",activated by CHLRE_14g627850v5,1038|439982|5460405,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|439982,5460405
